timestamp_ms,mse,threshold,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
31028,0.209913,0.007862,-0.8025,0.0419,0.8036,0.0340,0.1020,0.1076,0.6606,0.0676,0.6640,1.1338
31304,0.210777,0.007862,-0.7541,0.0851,0.7589,-0.0069,0.1271,0.1273,0.5924,0.0567,0.5952,1.1146
31566,0.221850,0.007862,-0.7847,0.0821,0.7890,-0.0166,0.1022,0.1036,0.6014,0.0610,0.6045,1.1337
31836,0.212166,0.007862,-0.7740,0.0580,0.7762,0.0135,0.0944,0.0954,0.6037,0.0570,0.6064,1.1184
32107,0.212769,0.007862,-0.7761,0.0753,0.7798,-0.0129,0.1116,0.1123,0.6210,0.0575,0.6237,1.1315
32377,0.221898,0.007862,-0.7908,0.0659,0.7936,0.0257,0.0987,0.1020,0.6032,0.0380,0.6044,1.1448
32647,0.220301,0.007862,-0.7883,0.0708,0.7915,0.0359,0.1130,0.1186,0.6008,0.0413,0.6023,1.1143
32918,0.215842,0.007862,-0.7739,0.0780,0.7778,0.0284,0.0898,0.0942,0.6053,0.0353,0.6064,1.1387
33206,0.205877,0.007862,-0.7705,0.0384,0.7715,0.0116,0.0854,0.0862,0.6057,0.0286,0.6064,1.0417
33475,0.227929,0.007862,-0.8008,0.0681,0.8037,0.0506,0.0825,0.0968,0.5979,0.0233,0.5984,1.1548
33744,0.207502,0.007862,-0.7808,0.0184,0.7810,0.0030,0.0555,0.0556,0.6100,0.0167,0.6102,1.0315
34005,0.209633,0.007862,-0.7819,0.0258,0.7824,0.0034,0.0656,0.0657,0.6079,0.0183,0.6081,1.0558
34265,0.209318,0.007862,-0.7811,0.0271,0.7815,-0.0086,0.0327,0.0338,0.6108,0.0123,0.6109,1.0295
34534,0.205941,0.007862,-0.7736,0.0262,0.7740,0.0037,0.0494,0.0495,0.6082,0.0148,0.6084,1.0265
34795,0.211238,0.007862,-0.7808,0.0323,0.7815,0.0009,0.0247,0.0247,0.6072,0.0144,0.6074,1.0477
35065,0.211719,0.007862,-0.7821,0.0327,0.7827,-0.0066,0.0323,0.0330,0.6072,0.0087,0.6072,1.0461
35336,0.203361,0.007862,-0.7702,0.0227,0.7705,0.0058,0.0788,0.0790,0.6094,0.0120,0.6096,1.0276
35605,0.204861,0.007862,-0.7754,0.0033,0.7754,0.0066,0.0223,0.0232,0.6079,0.0049,0.6079,0.9942
35875,0.207003,0.007862,-0.7788,0.0018,0.7788,0.0043,0.0038,0.0057,0.6075,0.0028,0.6075,0.9915
36135,0.206247,0.007862,-0.7774,0.0018,0.7774,0.0028,0.0041,0.0050,0.6085,0.0030,0.6085,0.9904
36394,0.206990,0.007862,-0.7788,0.0021,0.7789,0.0040,0.0021,0.0045,0.6081,0.0021,0.6081,0.9910
36655,0.209120,0.007862,-0.7810,0.0030,0.7810,0.0048,0.0019,0.0052,0.6025,0.0031,0.6025,0.9908
36914,0.201107,0.007862,-0.7703,0.0024,0.7703,0.0040,0.0030,0.0050,0.6189,0.0049,0.6189,0.9941
37174,0.210088,0.007862,-0.7828,0.0030,0.7828,0.0064,0.0027,0.0069,0.6008,0.0055,0.6009,0.9933
37447,0.204387,0.007862,-0.7741,0.0069,0.7741,0.0037,0.0025,0.0045,0.6132,0.0111,0.6133,1.0068
37718,0.207628,0.007862,-0.7773,0.0094,0.7773,0.0042,0.0093,0.0102,0.6044,0.0144,0.6045,1.0107
37983,0.204243,0.007862,-0.7745,0.0038,0.7745,-0.0009,0.0035,0.0036,0.6139,0.0057,0.6139,0.9991
38247,0.204180,0.007862,-0.7748,0.0035,0.7748,0.0018,0.0035,0.0039,0.6143,0.0052,0.6143,0.9978
38517,0.202539,0.007862,-0.7717,0.0026,0.7717,0.0005,0.0032,0.0033,0.6157,0.0064,0.6157,0.9963
38784,0.202310,0.007862,-0.7720,0.0025,0.7720,-0.0012,0.0039,0.0041,0.6175,0.0049,0.6175,0.9976
39046,0.201795,0.007862,-0.7713,0.0031,0.7713,0.0006,0.0020,0.0021,0.6193,0.0055,0.6193,1.0010
39314,0.202409,0.007862,-0.7721,0.0018,0.7722,-0.0008,0.0030,0.0031,0.6171,0.0039,0.6172,0.9946
39574,0.201772,0.007862,-0.7709,0.0020,0.7709,-0.0007,0.0026,0.0027,0.6179,0.0028,0.6179,0.9933
39842,0.202473,0.007862,-0.7719,0.0033,0.7719,-0.0001,0.0031,0.0031,0.6170,0.0050,0.6170,0.9956
40107,0.202050,0.007862,-0.7714,0.0019,0.7714,-0.0001,0.0024,0.0024,0.6175,0.0045,0.6175,0.9951
40386,0.202335,0.007862,-0.7720,0.0025,0.7720,-0.0005,0.0029,0.0029,0.6175,0.0048,0.6175,0.9950
40644,0.201980,0.007862,-0.7712,0.0027,0.7712,-0.0002,0.0017,0.0017,0.6178,0.0064,0.6178,0.9963
40903,0.203132,0.007862,-0.7734,0.0054,0.7734,-0.0022,0.0049,0.0053,0.6173,0.0097,0.6174,1.0067
41168,0.200894,0.007862,-0.7688,0.0090,0.7689,0.0010,0.0100,0.0101,0.6207,0.0148,0.6208,1.0263
41437,0.203807,0.007862,-0.7712,0.0126,0.7713,0.0016,0.0087,0.0089,0.6125,0.0208,0.6128,1.0198
41706,0.201778,0.007862,-0.7715,0.0086,0.7716,-0.0044,0.0054,0.0070,0.6211,0.0147,0.6212,1.0110
41979,0.202694,0.007862,-0.7714,0.0088,0.7715,0.0008,0.0096,0.0097,0.6162,0.0167,0.6165,1.0179
42246,0.202382,0.007862,-0.7715,0.0040,0.7715,-0.0015,0.0032,0.0036,0.6171,0.0064,0.6171,1.0006
42514,0.202194,0.007862,-0.7713,0.0023,0.7713,-0.0003,0.0024,0.0024,0.6168,0.0048,0.6168,0.9929
42779,0.201576,0.007862,-0.7709,0.0025,0.7709,-0.0017,0.0025,0.0031,0.6192,0.0023,0.6192,0.9950
43044,0.202167,0.007862,-0.7714,0.0013,0.7714,-0.0004,0.0017,0.0018,0.6169,0.0025,0.6169,0.9912
43307,0.202317,0.007862,-0.7715,0.0019,0.7715,-0.0008,0.0020,0.0022,0.6166,0.0036,0.6166,0.9937
43564,0.202153,0.007862,-0.7721,0.0019,0.7721,-0.0010,0.0025,0.0027,0.6184,0.0025,0.6184,0.9921
43827,0.202093,0.007862,-0.7718,0.0022,0.7718,-0.0009,0.0026,0.0028,0.6180,0.0049,0.6180,0.9954
44084,0.201866,0.007862,-0.7706,0.0020,0.7706,-0.0007,0.0026,0.0027,0.6171,0.0029,0.6171,0.9943
44344,0.202199,0.007862,-0.7712,0.0017,0.7712,-0.0013,0.0015,0.0020,0.6166,0.0042,0.6166,0.9950
44607,0.201842,0.007862,-0.7714,0.0023,0.7714,-0.0014,0.0021,0.0025,0.6188,0.0050,0.6188,0.9963
44864,0.202083,0.007862,-0.7713,0.0026,0.7713,-0.0014,0.0021,0.0025,0.6177,0.0031,0.6177,0.9950
45128,0.201976,0.007862,-0.7719,0.0017,0.7719,-0.0014,0.0023,0.0027,0.6187,0.0037,0.6187,0.9937
45398,0.201731,0.007862,-0.7709,0.0014,0.7709,-0.0010,0.0024,0.0026,0.6179,0.0021,0.6179,0.9908
45666,0.201957,0.007862,-0.7710,0.0016,0.7710,-0.0002,0.0017,0.0017,0.6174,0.0027,0.6174,0.9927
45931,0.202047,0.007862,-0.7712,0.0021,0.7712,-0.0017,0.0020,0.0026,0.6175,0.0035,0.6175,0.9975
46198,0.201629,0.007862,-0.7706,0.0019,0.7706,-0.0007,0.0022,0.0023,0.6181,0.0022,0.6181,0.9920
46467,0.202338,0.007862,-0.7721,0.0021,0.7721,-0.0013,0.0016,0.0021,0.6178,0.0028,0.6178,0.9927
46736,0.201999,0.007862,-0.7716,0.0017,0.7716,-0.0012,0.0014,0.0018,0.6182,0.0025,0.6182,0.9910
47008,0.201992,0.007862,-0.7715,0.0015,0.7715,-0.0012,0.0012,0.0017,0.6182,0.0030,0.6182,0.9946
47278,0.202032,0.007862,-0.7714,0.0022,0.7714,-0.0011,0.0013,0.0017,0.6180,0.0035,0.6180,0.9945
47548,0.201505,0.007862,-0.7718,0.0024,0.7718,-0.0028,0.0048,0.0056,0.6204,0.0042,0.6204,0.9949
47815,0.201811,0.007862,-0.7713,0.0045,0.7713,0.0008,0.0059,0.0059,0.6190,0.0072,0.6190,1.0038
48074,0.202281,0.007862,-0.7712,0.0059,0.7712,-0.0004,0.0059,0.0060,0.6170,0.0078,0.6171,1.0003
48334,0.201629,0.007862,-0.7706,0.0039,0.7706,-0.0012,0.0092,0.0093,0.6173,0.0052,0.6173,0.9962
48599,0.202025,0.007862,-0.7725,0.0025,0.7725,-0.0003,0.0039,0.0039,0.6197,0.0038,0.6197,0.9960
48863,0.201656,0.007862,-0.7708,0.0015,0.7708,-0.0000,0.0042,0.0042,0.6177,0.0031,0.6177,0.9929
49127,0.201835,0.007862,-0.7712,0.0026,0.7712,-0.0022,0.0061,0.0065,0.6175,0.0046,0.6175,0.9935
49397,0.201977,0.007862,-0.7717,0.0017,0.7717,-0.0010,0.0033,0.0035,0.6184,0.0029,0.6184,0.9953
49664,0.202320,0.007862,-0.7718,0.0021,0.7718,-0.0011,0.0029,0.0031,0.6170,0.0036,0.6170,0.9930
49934,0.201662,0.007862,-0.7707,0.0022,0.7707,-0.0016,0.0024,0.0029,0.6180,0.0032,0.6180,0.9917
50200,0.201967,0.007862,-0.7709,0.0027,0.7709,-0.0008,0.0015,0.0017,0.6176,0.0033,0.6176,0.9937
50468,0.201907,0.007862,-0.7717,0.0015,0.7717,-0.0012,0.0022,0.0025,0.6186,0.0031,0.6186,0.9917
50736,0.201798,0.007862,-0.7710,0.0017,0.7710,-0.0012,0.0021,0.0025,0.6179,0.0024,0.6179,0.9914
50996,0.201710,0.007862,-0.7708,0.0022,0.7708,-0.0015,0.0022,0.0027,0.6182,0.0034,0.6182,0.9928
51262,0.201647,0.007862,-0.7709,0.0014,0.7709,-0.0011,0.0024,0.0026,0.6184,0.0036,0.6184,0.9957
51534,0.202086,0.007862,-0.7708,0.0039,0.7708,-0.0014,0.0019,0.0024,0.6177,0.0048,0.6177,1.0048
51793,0.201894,0.007862,-0.7694,0.0048,0.7694,-0.0015,0.0053,0.0055,0.6150,0.0103,0.6151,1.0014
52056,0.201540,0.007862,-0.7722,0.0068,0.7722,-0.0032,0.0070,0.0077,0.6224,0.0140,0.6226,1.0115
52324,0.201940,0.007862,-0.7707,0.0049,0.7707,0.0001,0.0047,0.0047,0.6175,0.0101,0.6175,1.0047
52587,0.201690,0.007862,-0.7695,0.0036,0.7695,-0.0010,0.0030,0.0032,0.6165,0.0050,0.6165,0.9976
52846,0.201783,0.007862,-0.7709,0.0029,0.7709,-0.0012,0.0065,0.0066,0.6172,0.0067,0.6172,0.9959
53116,0.201744,0.007862,-0.7704,0.0042,0.7704,0.0000,0.0038,0.0038,0.6173,0.0115,0.6174,1.0010
53386,0.201304,0.007862,-0.7712,0.0034,0.7712,-0.0013,0.0020,0.0024,0.6209,0.0099,0.6210,0.9992
53654,0.201921,0.007862,-0.7719,0.0057,0.7719,-0.0012,0.0027,0.0030,0.6207,0.0097,0.6208,1.0062
53914,0.201976,0.007862,-0.7698,0.0063,0.7699,-0.0015,0.0034,0.0037,0.6175,0.0116,0.6176,1.0185
54180,0.202869,0.007862,-0.7700,0.0090,0.7700,-0.0005,0.0069,0.0070,0.6131,0.0156,0.6133,1.0105
54448,0.202108,0.007862,-0.7702,0.0049,0.7702,0.0017,0.0033,0.0037,0.6156,0.0108,0.6157,1.0010
54716,0.201946,0.007862,-0.7722,0.0033,0.7722,0.0007,0.0060,0.0060,0.6190,0.0075,0.6190,0.9984
54986,0.202176,0.007862,-0.7709,0.0034,0.7709,-0.0001,0.0049,0.0049,0.6162,0.0035,0.6163,0.9953
55261,0.202079,0.007862,-0.7727,0.0058,0.7727,-0.0017,0.0040,0.0044,0.6221,0.0142,0.6222,1.0231
55539,0.203473,0.007862,-0.7701,0.0151,0.7703,0.0012,0.0073,0.0074,0.6141,0.0218,0.6145,1.0280
55807,0.202515,0.007862,-0.7723,0.0052,0.7723,0.0007,0.0034,0.0035,0.6182,0.0066,0.6183,0.9992
56078,0.202236,0.007862,-0.7713,0.0034,0.7713,0.0001,0.0042,0.0042,0.6167,0.0073,0.6168,1.0012
56345,0.202212,0.007862,-0.7712,0.0018,0.7712,0.0004,0.0020,0.0021,0.6164,0.0027,0.6165,0.9913
56610,0.202239,0.007862,-0.7717,0.0016,0.7717,0.0003,0.0017,0.0017,0.6174,0.0034,0.6174,0.9946
56878,0.202466,0.007862,-0.7714,0.0045,0.7714,0.0002,0.0032,0.0033,0.6167,0.0076,0.6168,1.0022
57155,0.201869,0.007862,-0.7717,0.0031,0.7717,-0.0003,0.0035,0.0035,0.6193,0.0082,0.6194,1.0035
57414,0.202283,0.007862,-0.7713,0.0024,0.7714,0.0004,0.0019,0.0020,0.6166,0.0046,0.6166,0.9938
57674,0.202266,0.007862,-0.7721,0.0029,0.7721,-0.0003,0.0020,0.0020,0.6184,0.0052,0.6184,0.9967
57934,0.201598,0.007862,-0.7701,0.0025,0.7701,-0.0009,0.0031,0.0032,0.6172,0.0036,0.6172,0.9914
58196,0.202178,0.007862,-0.7717,0.0027,0.7717,0.0004,0.0042,0.0042,0.6173,0.0047,0.6174,0.9962
58466,0.201596,0.007862,-0.7707,0.0029,0.7707,-0.0003,0.0032,0.0032,0.6185,0.0032,0.6185,0.9923
58729,0.201469,0.007862,-0.7705,0.0015,0.7705,-0.0005,0.0030,0.0030,0.6183,0.0031,0.6183,0.9924
58994,0.202249,0.007862,-0.7714,0.0014,0.7714,0.0008,0.0018,0.0020,0.6164,0.0045,0.6164,0.9941
59259,0.201480,0.007862,-0.7709,0.0020,0.7709,-0.0017,0.0015,0.0022,0.6194,0.0031,0.6194,0.9935
59524,0.202349,0.007862,-0.7717,0.0015,0.7717,-0.0002,0.0023,0.0023,0.6166,0.0032,0.6166,0.9932
59787,0.201424,0.007862,-0.7706,0.0018,0.7706,-0.0005,0.0037,0.0037,0.6186,0.0032,0.6187,0.9923
60056,0.201945,0.007862,-0.7717,0.0017,0.7717,0.0007,0.0029,0.0030,0.6183,0.0037,0.6183,0.9935
60317,0.201399,0.007862,-0.7706,0.0017,0.7706,-0.0011,0.0035,0.0037,0.6188,0.0021,0.6188,0.9912
60584,0.201684,0.007862,-0.7707,0.0016,0.7707,-0.0003,0.0024,0.0024,0.6178,0.0020,0.6178,0.9909
60855,0.201499,0.007862,-0.7703,0.0019,0.7703,-0.0001,0.0015,0.0015,0.6183,0.0028,0.6183,0.9922
61122,0.201257,0.007862,-0.7699,0.0013,0.7699,0.0002,0.0018,0.0018,0.6183,0.0026,0.6183,0.9914
61388,0.202041,0.007862,-0.7713,0.0014,0.7713,-0.0008,0.0015,0.0017,0.6174,0.0020,0.6174,0.9912
61656,0.201449,0.007862,-0.7707,0.0017,0.7707,-0.0008,0.0020,0.0021,0.6191,0.0037,0.6192,0.9948
61923,0.201583,0.007862,-0.7705,0.0014,0.7705,-0.0002,0.0020,0.0020,0.6179,0.0024,0.6179,0.9909
62187,0.201892,0.007862,-0.7711,0.0018,0.7711,-0.0008,0.0015,0.0017,0.6178,0.0028,0.6178,0.9914
62454,0.201449,0.007862,-0.7703,0.0015,0.7703,-0.0004,0.0024,0.0024,0.6181,0.0030,0.6181,0.9916
62720,0.201704,0.007862,-0.7708,0.0014,0.7708,0.0000,0.0021,0.0021,0.6179,0.0024,0.6179,0.9918
62989,0.201668,0.007862,-0.7706,0.0016,0.7706,-0.0005,0.0015,0.0016,0.6179,0.0026,0.6179,0.9917
63255,0.201673,0.007862,-0.7710,0.0012,0.7710,-0.0000,0.0018,0.0018,0.6184,0.0024,0.6184,0.9921
63528,0.201649,0.007862,-0.7707,0.0015,0.7707,-0.0008,0.0018,0.0019,0.6180,0.0025,0.6180,0.9909
63795,0.201685,0.007862,-0.7709,0.0012,0.7709,-0.0005,0.0019,0.0020,0.6182,0.0021,0.6182,0.9925
64066,0.201607,0.007862,-0.7707,0.0012,0.7707,-0.0002,0.0015,0.0015,0.6183,0.0023,0.6183,0.9917
64329,0.201931,0.007862,-0.7713,0.0015,0.7713,-0.0002,0.0018,0.0018,0.6180,0.0021,0.6180,0.9915
64596,0.201703,0.007862,-0.7708,0.0014,0.7708,-0.0000,0.0023,0.0023,0.6179,0.0024,0.6179,0.9916
64863,0.201708,0.007862,-0.7707,0.0023,0.7707,0.0005,0.0029,0.0030,0.6179,0.0032,0.6179,0.9926
65128,0.201779,0.007862,-0.7711,0.0016,0.7711,-0.0010,0.0019,0.0022,0.6182,0.0029,0.6182,0.9917
65386,0.201700,0.007862,-0.7706,0.0019,0.7706,-0.0003,0.0027,0.0027,0.6176,0.0027,0.6176,0.9918
65644,0.202152,0.007862,-0.7718,0.0016,0.7718,-0.0006,0.0019,0.0020,0.6178,0.0023,0.6178,0.9915
65909,0.201811,0.007862,-0.7713,0.0019,0.7713,-0.0010,0.0024,0.0026,0.6187,0.0022,0.6187,0.9943
66180,0.201433,0.007862,-0.7711,0.0021,0.7711,-0.0009,0.0020,0.0022,0.6200,0.0033,0.6201,0.9937
66444,0.201852,0.007862,-0.7715,0.0020,0.7715,-0.0002,0.0017,0.0018,0.6188,0.0035,0.6188,0.9947
66706,0.201720,0.007862,-0.7705,0.0022,0.7705,-0.0008,0.0020,0.0022,0.6177,0.0023,0.6177,0.9915
66975,0.201711,0.007862,-0.7710,0.0012,0.7710,-0.0004,0.0019,0.0019,0.6182,0.0029,0.6182,0.9925
67234,0.201660,0.007862,-0.7706,0.0018,0.7706,-0.0006,0.0013,0.0014,0.6181,0.0026,0.6181,0.9912
67498,0.201792,0.007862,-0.7710,0.0014,0.7710,-0.0005,0.0015,0.0016,0.6181,0.0023,0.6181,0.9932
67766,0.201750,0.007862,-0.7712,0.0016,0.7712,-0.0009,0.0019,0.0020,0.6185,0.0027,0.6185,0.9917
68035,0.201811,0.007862,-0.7712,0.0016,0.7712,-0.0011,0.0014,0.0018,0.6183,0.0020,0.6183,0.9915
68313,0.201688,0.007862,-0.7708,0.0014,0.7708,0.0002,0.0015,0.0015,0.6181,0.0027,0.6181,0.9921
68577,0.201496,0.007862,-0.7710,0.0037,0.7710,-0.0015,0.0024,0.0028,0.6203,0.0069,0.6203,1.0011
68847,0.201718,0.007862,-0.7697,0.0042,0.7697,0.0005,0.0048,0.0048,0.6158,0.0093,0.6159,0.9967
69117,0.201815,0.007862,-0.7709,0.0031,0.7709,-0.0000,0.0050,0.0050,0.6175,0.0060,0.6175,0.9956
69384,0.201557,0.007862,-0.7704,0.0020,0.7704,-0.0006,0.0044,0.0044,0.6174,0.0047,0.6174,0.9935
69644,0.201905,0.007862,-0.7710,0.0022,0.7710,-0.0006,0.0038,0.0039,0.6173,0.0035,0.6173,0.9926
69914,0.201353,0.007862,-0.7706,0.0034,0.7706,-0.0014,0.0038,0.0041,0.6195,0.0054,0.6195,0.9957
70178,0.201948,0.007862,-0.7716,0.0047,0.7716,-0.0010,0.0027,0.0029,0.6196,0.0091,0.6197,1.0042
70446,0.201391,0.007862,-0.7695,0.0036,0.7695,-0.0010,0.0017,0.0020,0.6178,0.0062,0.6178,0.9957
70713,0.202707,0.007862,-0.7711,0.0044,0.7712,0.0008,0.0035,0.0036,0.6148,0.0064,0.6148,0.9975
70976,0.202247,0.007862,-0.7717,0.0038,0.7717,0.0005,0.0024,0.0025,0.6178,0.0075,0.6178,0.9979
71234,0.201480,0.007862,-0.7706,0.0024,0.7706,-0.0006,0.0024,0.0025,0.6190,0.0024,0.6190,0.9921
71494,0.202414,0.007862,-0.7722,0.0024,0.7722,0.0002,0.0029,0.0029,0.6173,0.0042,0.6173,0.9925
71753,0.203101,0.007862,-0.7706,0.0097,0.7707,0.0007,0.0035,0.0036,0.6141,0.0130,0.6142,1.0031
72021,0.202519,0.007862,-0.7731,0.0096,0.7731,0.0002,0.0075,0.0075,0.6212,0.0172,0.6215,1.0211
72286,0.202527,0.007862,-0.7714,0.0040,0.7714,-0.0008,0.0028,0.0029,0.6160,0.0068,0.6161,0.9962
72544,0.202785,0.007862,-0.7728,0.0030,0.7728,0.0004,0.0027,0.0027,0.6173,0.0037,0.6173,0.9955
72802,0.201998,0.007862,-0.7710,0.0017,0.7710,-0.0000,0.0027,0.0027,0.6169,0.0029,0.6170,0.9919
73064,0.203502,0.007862,-0.7720,0.0082,0.7721,0.0009,0.0061,0.0062,0.6134,0.0156,0.6136,1.0054
73327,0.201351,0.007862,-0.7714,0.0050,0.7714,-0.0014,0.0058,0.0059,0.6216,0.0079,0.6217,1.0052
73596,0.202420,0.007862,-0.7728,0.0036,0.7728,-0.0008,0.0060,0.0061,0.6184,0.0072,0.6185,1.0015
73874,0.201853,0.007862,-0.7699,0.0046,0.7699,0.0020,0.0050,0.0054,0.6156,0.0090,0.6156,0.9961
74140,0.202083,0.007862,-0.7717,0.0043,0.7717,0.0006,0.0035,0.0036,0.6190,0.0040,0.6190,1.0001
74410,0.202315,0.007862,-0.7709,0.0048,0.7710,0.0005,0.0032,0.0032,0.6158,0.0142,0.6160,1.0011
74678,0.202078,0.007862,-0.7704,0.0071,0.7705,-0.0015,0.0036,0.0039,0.6178,0.0133,0.6179,1.0121
74933,0.202026,0.007862,-0.7702,0.0033,0.7703,0.0018,0.0074,0.0077,0.6145,0.0110,0.6146,1.0023
75194,0.201989,0.007862,-0.7722,0.0068,0.7723,-0.0020,0.0055,0.0059,0.6211,0.0095,0.6212,1.0078
75465,0.201469,0.007862,-0.7705,0.0027,0.7705,-0.0005,0.0023,0.0024,0.6185,0.0086,0.6186,0.9965
75733,0.201977,0.007862,-0.7707,0.0026,0.7707,-0.0005,0.0014,0.0015,0.6169,0.0052,0.6169,0.9933
75998,0.202145,0.007862,-0.7716,0.0021,0.7716,-0.0008,0.0013,0.0016,0.6176,0.0043,0.6176,0.9925
76268,0.201853,0.007862,-0.7709,0.0018,0.7709,-0.0010,0.0016,0.0019,0.6177,0.0030,0.6177,0.9918
76539,0.201997,0.007862,-0.7714,0.0013,0.7714,-0.0008,0.0023,0.0025,0.6175,0.0034,0.6175,0.9918
76810,0.202185,0.007862,-0.7715,0.0020,0.7715,-0.0005,0.0021,0.0022,0.6174,0.0033,0.6174,0.9943
77078,0.201777,0.007862,-0.7711,0.0023,0.7711,-0.0005,0.0021,0.0022,0.6187,0.0032,0.6187,0.9961
77348,0.201945,0.007862,-0.7713,0.0014,0.7713,0.0000,0.0016,0.0016,0.6179,0.0033,0.6179,0.9929
77611,0.202137,0.007862,-0.7719,0.0011,0.7719,-0.0010,0.0018,0.0021,0.6180,0.0027,0.6180,0.9940
77878,0.201995,0.007862,-0.7714,0.0015,0.7714,-0.0001,0.0021,0.0021,0.6178,0.0023,0.6178,0.9934
78149,0.202441,0.007862,-0.7718,0.0015,0.7718,-0.0004,0.0015,0.0015,0.6166,0.0022,0.6166,0.9909
78419,0.201647,0.007862,-0.7709,0.0012,0.7709,-0.0010,0.0017,0.0020,0.6184,0.0018,0.6184,0.9928
78685,0.201910,0.007862,-0.7710,0.0015,0.7710,-0.0003,0.0010,0.0010,0.6176,0.0026,0.6176,0.9915
78954,0.202204,0.007862,-0.7716,0.0016,0.7716,-0.0006,0.0018,0.0019,0.6173,0.0024,0.6173,0.9921
79220,0.201796,0.007862,-0.7710,0.0018,0.7710,-0.0006,0.0018,0.0019,0.6183,0.0025,0.6183,0.9951
79489,0.201920,0.007862,-0.7710,0.0018,0.7710,-0.0004,0.0014,0.0015,0.6177,0.0024,0.6177,0.9925
79768,0.202136,0.007862,-0.7718,0.0015,0.7718,-0.0001,0.0015,0.0015,0.6182,0.0024,0.6182,0.9948
80036,0.201803,0.007862,-0.7710,0.0020,0.7710,-0.0010,0.0015,0.0018,0.6184,0.0028,0.6184,0.9941
80309,0.202023,0.007862,-0.7716,0.0016,0.7716,-0.0010,0.0017,0.0020,0.6181,0.0025,0.6181,0.9918
80579,0.201672,0.007862,-0.7707,0.0014,0.7707,-0.0010,0.0016,0.0019,0.6179,0.0020,0.6179,0.9901
80848,0.201789,0.007862,-0.7708,0.0018,0.7708,-0.0010,0.0012,0.0015,0.6179,0.0019,0.6179,0.9908
81114,0.201787,0.007862,-0.7714,0.0014,0.7714,-0.0003,0.0016,0.0016,0.6188,0.0024,0.6188,0.9916
81374,0.201743,0.007862,-0.7712,0.0020,0.7712,-0.0018,0.0018,0.0025,0.6187,0.0028,0.6187,0.9924
81637,0.201967,0.007862,-0.7710,0.0017,0.7710,-0.0003,0.0024,0.0024,0.6173,0.0023,0.6173,0.9918
81906,0.201697,0.007862,-0.7707,0.0016,0.7707,-0.0007,0.0019,0.0020,0.6180,0.0026,0.6180,0.9930
82174,0.201847,0.007862,-0.7714,0.0014,0.7714,-0.0007,0.0012,0.0014,0.6186,0.0027,0.6186,0.9925
82447,0.201873,0.007862,-0.7714,0.0014,0.7714,-0.0010,0.0012,0.0016,0.6186,0.0023,0.6186,0.9937
82714,0.202012,0.007862,-0.7717,0.0017,0.7717,-0.0012,0.0015,0.0019,0.6185,0.0020,0.6185,0.9922
82977,0.201479,0.007862,-0.7706,0.0016,0.7706,-0.0012,0.0017,0.0020,0.6188,0.0020,0.6188,0.9912
83244,0.201670,0.007862,-0.7711,0.0012,0.7711,-0.0010,0.0017,0.0020,0.6186,0.0024,0.6186,0.9923
83508,0.201933,0.007862,-0.7715,0.0015,0.7715,-0.0009,0.0019,0.0021,0.6183,0.0023,0.6183,0.9915
83778,0.201718,0.007862,-0.7709,0.0014,0.7709,-0.0015,0.0013,0.0020,0.6181,0.0028,0.6181,0.9915
84049,0.201768,0.007862,-0.7709,0.0016,0.7709,-0.0008,0.0020,0.0021,0.6179,0.0034,0.6179,0.9918
84314,0.201947,0.007862,-0.7714,0.0016,0.7714,-0.0005,0.0015,0.0016,0.6181,0.0030,0.6181,0.9926
84576,0.201498,0.007862,-0.7708,0.0016,0.7708,-0.0011,0.0016,0.0020,0.6190,0.0023,0.6190,0.9923
84840,0.201870,0.007862,-0.7711,0.0017,0.7711,-0.0005,0.0020,0.0020,0.6180,0.0015,0.6180,0.9905
85119,0.201825,0.007862,-0.7711,0.0013,0.7711,-0.0013,0.0016,0.0021,0.6180,0.0027,0.6180,0.9929
85395,0.201690,0.007862,-0.7707,0.0016,0.7707,-0.0008,0.0020,0.0021,0.6180,0.0029,0.6180,0.9932
85654,0.202060,0.007862,-0.7712,0.0015,0.7712,-0.0011,0.0014,0.0018,0.6171,0.0025,0.6171,0.9911
85914,0.201873,0.007862,-0.7713,0.0015,0.7713,-0.0010,0.0014,0.0017,0.6182,0.0028,0.6182,0.9915
86176,0.202118,0.007862,-0.7714,0.0017,0.7714,-0.0008,0.0016,0.0018,0.6174,0.0031,0.6174,0.9928
86444,0.201540,0.007862,-0.7705,0.0017,0.7705,-0.0011,0.0023,0.0025,0.6181,0.0032,0.6181,0.9928
86714,0.202096,0.007862,-0.7714,0.0012,0.7714,-0.0011,0.0018,0.0021,0.6173,0.0017,0.6173,0.9912
86979,0.201859,0.007862,-0.7713,0.0018,0.7713,-0.0011,0.0012,0.0017,0.6184,0.0029,0.6184,0.9934
87248,0.201594,0.007862,-0.7708,0.0014,0.7708,-0.0007,0.0021,0.0023,0.6186,0.0018,0.6186,0.9918
87506,0.201973,0.007862,-0.7714,0.0015,0.7714,-0.0004,0.0015,0.0016,0.6180,0.0023,0.6180,0.9920
87773,0.201884,0.007862,-0.7714,0.0015,0.7714,-0.0007,0.0013,0.0015,0.6184,0.0033,0.6184,0.9943
88035,0.201936,0.007862,-0.7716,0.0015,0.7716,-0.0006,0.0016,0.0018,0.6185,0.0030,0.6186,0.9931
